hunt_id,spawn,hunt_date,minutes,creature,killed,kills_per_h,xp_h,loot_h,balance_h,url
44388,Werelions,"Mar 05, 2026 13:55",82,Werelion,539,394.4,6139703,825614,403086,https://www.hunt-analyser.com/hunt_sessions/44388
44388,Werelions,"Mar 05, 2026 13:55",82,White Lion,196,143.4,6139703,825614,403086,https://www.hunt-analyser.com/hunt_sessions/44388
46417,Werelions -2,"Apr 24, 2026 09:03",39,Werelioness,379,583.1,5346970,972586,708123,https://www.hunt-analyser.com/hunt_sessions/46417
46417,Werelions -2,"Apr 24, 2026 09:03",39,Werelion,326,501.5,5346970,972586,708123,https://www.hunt-analyser.com/hunt_sessions/46417
46417,Werelions -2,"Apr 24, 2026 09:03",39,White Lion,117,180.0,5346970,972586,708123,https://www.hunt-analyser.com/hunt_sessions/46417
46817,werelions,"May 03, 2026 19:55",54,Cunning Werepanther,263,292.2,3486840,730328,432491,https://www.hunt-analyser.com/hunt_sessions/46817
46817,werelions,"May 03, 2026 19:55",54,Weretiger,150,166.7,3486840,730328,432491,https://www.hunt-analyser.com/hunt_sessions/46817
46817,werelions,"May 03, 2026 19:55",54,White Weretiger,71,78.9,3486840,730328,432491,https://www.hunt-analyser.com/hunt_sessions/46817
46817,werelions,"May 03, 2026 19:55",54,Scorpion,6,6.7,3486840,730328,432491,https://www.hunt-analyser.com/hunt_sessions/46817
46817,werelions,"May 03, 2026 19:55",54,White Tiger,4,4.4,3486840,730328,432491,https://www.hunt-analyser.com/hunt_sessions/46817
46817,werelions,"May 03, 2026 19:55",54,Werecrocodile,4,4.4,3486840,730328,432491,https://www.hunt-analyser.com/hunt_sessions/46817
46817,werelions,"May 03, 2026 19:55",54,Werepanther,3,3.3,3486840,730328,432491,https://www.hunt-analyser.com/hunt_sessions/46817
46817,werelions,"May 03, 2026 19:55",54,Crocodile,3,3.3,3486840,730328,432491,https://www.hunt-analyser.com/hunt_sessions/46817
46817,werelions,"May 03, 2026 19:55",54,Cobra,3,3.3,3486840,730328,432491,https://www.hunt-analyser.com/hunt_sessions/46817
46817,werelions,"May 03, 2026 19:55",54,Tiger,2,2.2,3486840,730328,432491,https://www.hunt-analyser.com/hunt_sessions/46817
46817,werelions,"May 03, 2026 19:55",54,Feral Werecrocodile,2,2.2,3486840,730328,432491,https://www.hunt-analyser.com/hunt_sessions/46817
46817,werelions,"May 03, 2026 19:55",54,Killer Caiman,1,1.1,3486840,730328,432491,https://www.hunt-analyser.com/hunt_sessions/46817
49850,werelions,"Jun 28, 2026 09:50",24,Werelioness,79,197.5,2118600,270708,54807,https://www.hunt-analyser.com/hunt_sessions/49850
49850,werelions,"Jun 28, 2026 09:50",24,Werelion,79,197.5,2118600,270708,54807,https://www.hunt-analyser.com/hunt_sessions/49850
49850,werelions,"Jun 28, 2026 09:50",24,White Lion,9,22.5,2118600,270708,54807,https://www.hunt-analyser.com/hunt_sessions/49850
49922,Werelion -1,"Jun 29, 2026 07:58",31,Werelioness,376,727.7,8517944,1246608,1120871,https://www.hunt-analyser.com/hunt_sessions/49922
49922,Werelion -1,"Jun 29, 2026 07:58",31,Werelion,353,683.2,8517944,1246608,1120871,https://www.hunt-analyser.com/hunt_sessions/49922
49922,Werelion -1,"Jun 29, 2026 07:58",31,White Lion,129,249.7,8517944,1246608,1120871,https://www.hunt-analyser.com/hunt_sessions/49922
51711,Werelion -1 (post nerf),"Jul 20, 2026 12:43",55,Werelioness,510,556.4,6109828,824888,696876,https://www.hunt-analyser.com/hunt_sessions/51711
51711,Werelion -1 (post nerf),"Jul 20, 2026 12:43",55,Werelion,462,504.0,6109828,824888,696876,https://www.hunt-analyser.com/hunt_sessions/51711
51711,Werelion -1 (post nerf),"Jul 20, 2026 12:43",55,White Lion,159,173.5,6109828,824888,696876,https://www.hunt-analyser.com/hunt_sessions/51711
51711,Werelion -1 (post nerf),"Jul 20, 2026 12:43",55,Yirkas Blue Scales,1,1.1,6109828,824888,696876,https://www.hunt-analyser.com/hunt_sessions/51711
53750,Werelions -1,"Aug 12, 2026 22:03",37,Werelioness,260,421.6,3836680,507092,507092,https://www.hunt-analyser.com/hunt_sessions/53750
53750,Werelions -1,"Aug 12, 2026 22:03",37,Werelion,226,366.5,3836680,507092,507092,https://www.hunt-analyser.com/hunt_sessions/53750
53750,Werelions -1,"Aug 12, 2026 22:03",37,White Lion,72,116.8,3836680,507092,507092,https://www.hunt-analyser.com/hunt_sessions/53750
54319,Werelions -1,"Aug 18, 2026 11:25",30,Werelioness,438,876.0,17464616,1642660,1440182,https://www.hunt-analyser.com/hunt_sessions/54319
54319,Werelions -1,"Aug 18, 2026 11:25",30,Werelion,383,766.0,17464616,1642660,1440182,https://www.hunt-analyser.com/hunt_sessions/54319
54319,Werelions -1,"Aug 18, 2026 11:25",30,White Lion,119,238.0,17464616,1642660,1440182,https://www.hunt-analyser.com/hunt_sessions/54319
37087,Weretigers -2,"Sep 23, 2025 12:52",30,Cunning Werepanther,219,438.0,4756020,943060,417896,https://www.hunt-analyser.com/hunt_sessions/37087
37087,Weretigers -2,"Sep 23, 2025 12:52",30,Weretiger,119,238.0,4756020,943060,417896,https://www.hunt-analyser.com/hunt_sessions/37087
37087,Weretigers -2,"Sep 23, 2025 12:52",30,White Weretiger,62,124.0,4756020,943060,417896,https://www.hunt-analyser.com/hunt_sessions/37087
37667,Weretigers -2,"Oct 02, 2025 10:49",30,Cunning Werepanther,222,444.0,5041954,897060,415626,https://www.hunt-analyser.com/hunt_sessions/37667
37667,Weretigers -2,"Oct 02, 2025 10:49",30,Weretiger,120,240.0,5041954,897060,415626,https://www.hunt-analyser.com/hunt_sessions/37667
37667,Weretigers -2,"Oct 02, 2025 10:49",30,White Weretiger,78,156.0,5041954,897060,415626,https://www.hunt-analyser.com/hunt_sessions/37667
37717,Weretigers -2,"Oct 03, 2025 11:37",30,Cunning Werepanther,205,410.0,4755520,884114,412818,https://www.hunt-analyser.com/hunt_sessions/37717
37717,Weretigers -2,"Oct 03, 2025 11:37",30,Weretiger,123,246.0,4755520,884114,412818,https://www.hunt-analyser.com/hunt_sessions/37717
37717,Weretigers -2,"Oct 03, 2025 11:37",30,White Weretiger,69,138.0,4755520,884114,412818,https://www.hunt-analyser.com/hunt_sessions/37717
37740,Weretigers -2,"Oct 03, 2025 18:40",31,Cunning Werepanther,229,443.2,4989131,1102788,540205,https://www.hunt-analyser.com/hunt_sessions/37740
37740,Weretigers -2,"Oct 03, 2025 18:40",31,Weretiger,122,236.1,4989131,1102788,540205,https://www.hunt-analyser.com/hunt_sessions/37740
37740,Weretigers -2,"Oct 03, 2025 18:40",31,White Weretiger,77,149.0,4989131,1102788,540205,https://www.hunt-analyser.com/hunt_sessions/37740
37749,Weretigers -2,"Oct 04, 2025 02:51",40,Cunning Werepanther,278,417.0,4961845,1022010,507666,https://www.hunt-analyser.com/hunt_sessions/37749
37749,Weretigers -2,"Oct 04, 2025 02:51",40,Weretiger,164,246.0,4961845,1022010,507666,https://www.hunt-analyser.com/hunt_sessions/37749
37749,Weretigers -2,"Oct 04, 2025 02:51",40,White Weretiger,106,159.0,4961845,1022010,507666,https://www.hunt-analyser.com/hunt_sessions/37749
38803,Weretigers -2,"Oct 26, 2025 05:19",55,Cunning Werepanther,408,445.1,5304374,1098505,522793,https://www.hunt-analyser.com/hunt_sessions/38803
38803,Weretigers -2,"Oct 26, 2025 05:19",55,Weretiger,250,272.7,5304374,1098505,522793,https://www.hunt-analyser.com/hunt_sessions/38803
38803,Weretigers -2,"Oct 26, 2025 05:19",55,White Weretiger,149,162.5,5304374,1098505,522793,https://www.hunt-analyser.com/hunt_sessions/38803
38815,Weretigers -2,"Oct 26, 2025 12:47",33,Cunning Werepanther,259,470.9,5408869,1113011,514807,https://www.hunt-analyser.com/hunt_sessions/38815
38815,Weretigers -2,"Oct 26, 2025 12:47",33,Weretiger,143,260.0,5408869,1113011,514807,https://www.hunt-analyser.com/hunt_sessions/38815
38815,Weretigers -2,"Oct 26, 2025 12:47",33,White Weretiger,96,174.5,5408869,1113011,514807,https://www.hunt-analyser.com/hunt_sessions/38815
39100,Weretigers -2,"Nov 01, 2025 02:55",60,Cunning Werepanther,511,511.0,5963718,1191148,623952,https://www.hunt-analyser.com/hunt_sessions/39100
39100,Weretigers -2,"Nov 01, 2025 02:55",60,Weretiger,298,298.0,5963718,1191148,623952,https://www.hunt-analyser.com/hunt_sessions/39100
39100,Weretigers -2,"Nov 01, 2025 02:55",60,White Weretiger,185,185.0,5963718,1191148,623952,https://www.hunt-analyser.com/hunt_sessions/39100
39145,Weretigers -1,"Nov 02, 2025 02:20",30,Cunning Werepanther,225,450.0,7461636,1000734,495406,https://www.hunt-analyser.com/hunt_sessions/39145
39145,Weretigers -1,"Nov 02, 2025 02:20",30,Weretiger,131,262.0,7461636,1000734,495406,https://www.hunt-analyser.com/hunt_sessions/39145
39145,Weretigers -1,"Nov 02, 2025 02:20",30,White Weretiger,72,144.0,7461636,1000734,495406,https://www.hunt-analyser.com/hunt_sessions/39145
39442,Weretigers -2,"Nov 08, 2025 05:36",30,Cunning Werepanther,205,410.0,13468438,1020354,414790,https://www.hunt-analyser.com/hunt_sessions/39442
39442,Weretigers -2,"Nov 08, 2025 05:36",30,Weretiger,156,312.0,13468438,1020354,414790,https://www.hunt-analyser.com/hunt_sessions/39442
39442,Weretigers -2,"Nov 08, 2025 05:36",30,White Weretiger,91,182.0,13468438,1020354,414790,https://www.hunt-analyser.com/hunt_sessions/39442
39560,Weretigers -1,"Nov 10, 2025 01:53",60,Cunning Werepanther,434,434.0,9504111,926959,416136,https://www.hunt-analyser.com/hunt_sessions/39560
39560,Weretigers -1,"Nov 10, 2025 01:53",60,Weretiger,245,245.0,9504111,926959,416136,https://www.hunt-analyser.com/hunt_sessions/39560
39560,Weretigers -1,"Nov 10, 2025 01:53",60,White Weretiger,122,122.0,9504111,926959,416136,https://www.hunt-analyser.com/hunt_sessions/39560
40528,Weretigers -2,"Nov 30, 2025 07:10",71,Cunning Werepanther,576,486.8,5448302,1158948,552486,https://www.hunt-analyser.com/hunt_sessions/40528
40528,Weretigers -2,"Nov 30, 2025 07:10",71,Weretiger,345,291.5,5448302,1158948,552486,https://www.hunt-analyser.com/hunt_sessions/40528
40528,Weretigers -2,"Nov 30, 2025 07:10",71,White Weretiger,204,172.4,5448302,1158948,552486,https://www.hunt-analyser.com/hunt_sessions/40528
41079,Weretigers -2 (Fullmoon),"Dec 12, 2025 08:26",60,Cunning Werepanther,426,426.0,5983632,1233716,649252,https://www.hunt-analyser.com/hunt_sessions/41079
41079,Weretigers -2 (Fullmoon),"Dec 12, 2025 08:26",60,Weretiger,245,245.0,5983632,1233716,649252,https://www.hunt-analyser.com/hunt_sessions/41079
41079,Weretigers -2 (Fullmoon),"Dec 12, 2025 08:26",60,White Weretiger,222,222.0,5983632,1233716,649252,https://www.hunt-analyser.com/hunt_sessions/41079
41079,Weretigers -2 (Fullmoon),"Dec 12, 2025 08:26",60,White Tiger,7,7.0,5983632,1233716,649252,https://www.hunt-analyser.com/hunt_sessions/41079
41079,Weretigers -2 (Fullmoon),"Dec 12, 2025 08:26",60,Tiger,3,3.0,5983632,1233716,649252,https://www.hunt-analyser.com/hunt_sessions/41079
42996,Weretigers -2,"Jan 28, 2026 16:10",46,Cunning Werepanther,410,534.8,8410734,1330452,784981,https://www.hunt-analyser.com/hunt_sessions/42996
42996,Weretigers -2,"Jan 28, 2026 16:10",46,Weretiger,249,324.8,8410734,1330452,784981,https://www.hunt-analyser.com/hunt_sessions/42996
42996,Weretigers -2,"Jan 28, 2026 16:10",46,White Weretiger,139,181.3,8410734,1330452,784981,https://www.hunt-analyser.com/hunt_sessions/42996
43539,Weretigers -2,"Feb 13, 2026 12:12",43,Cunning Werepanther,324,452.1,6970297,1463263,842197,https://www.hunt-analyser.com/hunt_sessions/43539
43539,Weretigers -2,"Feb 13, 2026 12:12",43,Weretiger,211,294.4,6970297,1463263,842197,https://www.hunt-analyser.com/hunt_sessions/43539
43539,Weretigers -2,"Feb 13, 2026 12:12",43,White Weretiger,177,247.0,6970297,1463263,842197,https://www.hunt-analyser.com/hunt_sessions/43539
43942,Weretigers -1,"Feb 23, 2026 05:26",60,Cunning Werepanther,462,462.0,8703510,1132726,772296,https://www.hunt-analyser.com/hunt_sessions/43942
43942,Weretigers -1,"Feb 23, 2026 05:26",60,Weretiger,276,276.0,8703510,1132726,772296,https://www.hunt-analyser.com/hunt_sessions/43942
43942,Weretigers -1,"Feb 23, 2026 05:26",60,White Weretiger,140,140.0,8703510,1132726,772296,https://www.hunt-analyser.com/hunt_sessions/43942
43957,Weretiger -2,"Feb 23, 2026 15:03",42,Cunning Werepanther,258,368.6,6662371,485387,485387,https://www.hunt-analyser.com/hunt_sessions/43957
43957,Weretiger -2,"Feb 23, 2026 15:03",42,Weretiger,161,230.0,6662371,485387,485387,https://www.hunt-analyser.com/hunt_sessions/43957
43957,Weretiger -2,"Feb 23, 2026 15:03",42,White Weretiger,97,138.6,6662371,485387,485387,https://www.hunt-analyser.com/hunt_sessions/43957
43996,Weretiger -2,"Feb 24, 2026 14:17",40,Cunning Werepanther,275,412.5,7165071,480976,480976,https://www.hunt-analyser.com/hunt_sessions/43996
43996,Weretiger -2,"Feb 24, 2026 14:17",40,Weretiger,152,228.0,7165071,480976,480976,https://www.hunt-analyser.com/hunt_sessions/43996
43996,Weretiger -2,"Feb 24, 2026 14:17",40,White Weretiger,102,153.0,7165071,480976,480976,https://www.hunt-analyser.com/hunt_sessions/43996
45290,Weretiger x2,"Mar 25, 2026 20:03",47,Cunning Werepanther,565,721.3,4632575,1708813,1203342,https://www.hunt-analyser.com/hunt_sessions/45290
45290,Weretiger x2,"Mar 25, 2026 20:03",47,Weretiger,359,458.3,4632575,1708813,1203342,https://www.hunt-analyser.com/hunt_sessions/45290
45290,Weretiger x2,"Mar 25, 2026 20:03",47,White Weretiger,205,261.7,4632575,1708813,1203342,https://www.hunt-analyser.com/hunt_sessions/45290
45418,Weretigers -2,"Mar 29, 2026 04:08",60,Cunning Werepanther,534,534.0,12944278,1427502,940650,https://www.hunt-analyser.com/hunt_sessions/45418
45418,Weretigers -2,"Mar 29, 2026 04:08",60,Weretiger,300,300.0,12944278,1427502,940650,https://www.hunt-analyser.com/hunt_sessions/45418
45418,Weretigers -2,"Mar 29, 2026 04:08",60,White Weretiger,193,193.0,12944278,1427502,940650,https://www.hunt-analyser.com/hunt_sessions/45418
45624,Weretigers -2,"Apr 04, 2026 01:55",60,Cunning Werepanther,577,577.0,7596030,1556820,1067843,https://www.hunt-analyser.com/hunt_sessions/45624
45624,Weretigers -2,"Apr 04, 2026 01:55",60,Weretiger,344,344.0,7596030,1556820,1067843,https://www.hunt-analyser.com/hunt_sessions/45624
45624,Weretigers -2,"Apr 04, 2026 01:55",60,White Weretiger,198,198.0,7596030,1556820,1067843,https://www.hunt-analyser.com/hunt_sessions/45624
46909,Weretiger -1,"May 06, 2026 10:08",60,Cunning Werepanther,236,236.0,2719699,525044,324016,https://www.hunt-analyser.com/hunt_sessions/46909
46909,Weretiger -1,"May 06, 2026 10:08",60,Weretiger,154,154.0,2719699,525044,324016,https://www.hunt-analyser.com/hunt_sessions/46909
46909,Weretiger -1,"May 06, 2026 10:08",60,White Weretiger,68,68.0,2719699,525044,324016,https://www.hunt-analyser.com/hunt_sessions/46909
46909,Weretiger -1,"May 06, 2026 10:08",60,White Tiger,1,1.0,2719699,525044,324016,https://www.hunt-analyser.com/hunt_sessions/46909
46909,Weretiger -1,"May 06, 2026 10:08",60,Scorpion,1,1.0,2719699,525044,324016,https://www.hunt-analyser.com/hunt_sessions/46909
47094,EM 300+ WERETIGER -2,"May 10, 2026 05:36",55,Cunning Werepanther,380,414.5,5445913,970084,238778,https://www.hunt-analyser.com/hunt_sessions/47094
47094,EM 300+ WERETIGER -2,"May 10, 2026 05:36",55,Weretiger,193,210.5,5445913,970084,238778,https://www.hunt-analyser.com/hunt_sessions/47094
47094,EM 300+ WERETIGER -2,"May 10, 2026 05:36",55,White Weretiger,117,127.6,5445913,970084,238778,https://www.hunt-analyser.com/hunt_sessions/47094
47643,Weretigers -2,"May 20, 2026 07:27",36,Cunning Werepanther,332,553.3,11679748,1543675,1106418,https://www.hunt-analyser.com/hunt_sessions/47643
47643,Weretigers -2,"May 20, 2026 07:27",36,Weretiger,203,338.3,11679748,1543675,1106418,https://www.hunt-analyser.com/hunt_sessions/47643
47643,Weretigers -2,"May 20, 2026 07:27",36,White Weretiger,108,180.0,11679748,1543675,1106418,https://www.hunt-analyser.com/hunt_sessions/47643
48495,Weretigers -2,"Jun 10, 2026 00:20",60,Cunning Werepanther,398,398.0,4728355,1058360,586194,https://www.hunt-analyser.com/hunt_sessions/48495
48495,Weretigers -2,"Jun 10, 2026 00:20",60,Weretiger,251,251.0,4728355,1058360,586194,https://www.hunt-analyser.com/hunt_sessions/48495
48495,Weretigers -2,"Jun 10, 2026 00:20",60,White Weretiger,140,140.0,4728355,1058360,586194,https://www.hunt-analyser.com/hunt_sessions/48495
52653,Weretiger -2,"Aug 01, 2026 10:30",37,Cunning Werepanther,373,604.9,13236024,1437871,1338150,https://www.hunt-analyser.com/hunt_sessions/52653
52653,Weretiger -2,"Aug 01, 2026 10:30",37,Weretiger,243,394.1,13236024,1437871,1338150,https://www.hunt-analyser.com/hunt_sessions/52653
52653,Weretiger -2,"Aug 01, 2026 10:30",37,White Weretiger,136,220.5,13236024,1437871,1338150,https://www.hunt-analyser.com/hunt_sessions/52653
52720,Weretigers -1,"Aug 02, 2026 04:55",47,Cunning Werepanther,382,487.7,7488382,1331313,1052277,https://www.hunt-analyser.com/hunt_sessions/52720
52720,Weretigers -1,"Aug 02, 2026 04:55",47,Weretiger,255,325.5,7488382,1331313,1052277,https://www.hunt-analyser.com/hunt_sessions/52720
52720,Weretigers -1,"Aug 02, 2026 04:55",47,White Weretiger,111,141.7,7488382,1331313,1052277,https://www.hunt-analyser.com/hunt_sessions/52720
36992,Ripper Spectre,"Sep 21, 2025 11:39",60,Ripper Spectre,468,468.0,5462492,1003764,839651,https://www.hunt-analyser.com/hunt_sessions/36992
36992,Ripper Spectre,"Sep 21, 2025 11:39",60,Arachnophobica,407,407.0,5462492,1003764,839651,https://www.hunt-analyser.com/hunt_sessions/36992
37719,Ripper Spectre,"Oct 03, 2025 12:24",50,Ripper Spectre,537,644.4,5922913,1107080,671755,https://www.hunt-analyser.com/hunt_sessions/37719
37719,Ripper Spectre,"Oct 03, 2025 12:24",50,Arachnophobica,430,516.0,5922913,1107080,671755,https://www.hunt-analyser.com/hunt_sessions/37719
38498,Burster Spectre #58,"Oct 19, 2025 14:39",63,Burster Spectre,810,771.4,7220571,545441,374496,https://www.hunt-analyser.com/hunt_sessions/38498
38628,Burster Spectre #59,"Oct 22, 2025 18:53",68,Burster Spectre,894,788.8,7392917,710338,522241,https://www.hunt-analyser.com/hunt_sessions/38628
38726,Burster Spectre #60,"Oct 24, 2025 23:16",25,Burster Spectre,320,768.0,7194960,572520,388848,https://www.hunt-analyser.com/hunt_sessions/38726
38802,Burster Spectre #61,"Oct 26, 2025 09:39",17,Burster Spectre,225,794.1,13588877,706306,534967,https://www.hunt-analyser.com/hunt_sessions/38802
40102,Buster Spectre Darashia,"Nov 21, 2025 13:22",132,Burster Spectre,984,447.3,3540501,467509,-9566,https://www.hunt-analyser.com/hunt_sessions/40102
41046,INQ Demon Forge (The Well of Souls),"Dec 11, 2025 15:40",64,Spectre,122,114.4,1419800,446086,290642,https://www.hunt-analyser.com/hunt_sessions/41046
41046,INQ Demon Forge (The Well of Souls),"Dec 11, 2025 15:40",64,Lost Soul,121,113.4,1419800,446086,290642,https://www.hunt-analyser.com/hunt_sessions/41046
41046,INQ Demon Forge (The Well of Souls),"Dec 11, 2025 15:40",64,Betrayed Wraith,78,73.1,1419800,446086,290642,https://www.hunt-analyser.com/hunt_sessions/41046
41046,INQ Demon Forge (The Well of Souls),"Dec 11, 2025 15:40",64,Phantasm,64,60.0,1419800,446086,290642,https://www.hunt-analyser.com/hunt_sessions/41046
41046,INQ Demon Forge (The Well of Souls),"Dec 11, 2025 15:40",64,Demon,20,18.8,1419800,446086,290642,https://www.hunt-analyser.com/hunt_sessions/41046
41046,INQ Demon Forge (The Well of Souls),"Dec 11, 2025 15:40",64,Undead Dragon,8,7.5,1419800,446086,290642,https://www.hunt-analyser.com/hunt_sessions/41046
41046,INQ Demon Forge (The Well of Souls),"Dec 11, 2025 15:40",64,Lich,8,7.5,1419800,446086,290642,https://www.hunt-analyser.com/hunt_sessions/41046
41046,INQ Demon Forge (The Well of Souls),"Dec 11, 2025 15:40",64,Wild Warrior,7,6.6,1419800,446086,290642,https://www.hunt-analyser.com/hunt_sessions/41046
41046,INQ Demon Forge (The Well of Souls),"Dec 11, 2025 15:40",64,Warlock,5,4.7,1419800,446086,290642,https://www.hunt-analyser.com/hunt_sessions/41046
41046,INQ Demon Forge (The Well of Souls),"Dec 11, 2025 15:40",64,Braindeath,4,3.8,1419800,446086,290642,https://www.hunt-analyser.com/hunt_sessions/41046
41046,INQ Demon Forge (The Well of Souls),"Dec 11, 2025 15:40",64,Stalker,3,2.8,1419800,446086,290642,https://www.hunt-analyser.com/hunt_sessions/41046
41046,INQ Demon Forge (The Well of Souls),"Dec 11, 2025 15:40",64,Hunter,3,2.8,1419800,446086,290642,https://www.hunt-analyser.com/hunt_sessions/41046
41046,INQ Demon Forge (The Well of Souls),"Dec 11, 2025 15:40",64,Fire Devil,2,1.9,1419800,446086,290642,https://www.hunt-analyser.com/hunt_sessions/41046
41046,INQ Demon Forge (The Well of Souls),"Dec 11, 2025 15:40",64,Dragon Hatchling,2,1.9,1419800,446086,290642,https://www.hunt-analyser.com/hunt_sessions/41046
41046,INQ Demon Forge (The Well of Souls),"Dec 11, 2025 15:40",64,Dark Magician,1,0.9,1419800,446086,290642,https://www.hunt-analyser.com/hunt_sessions/41046
41046,INQ Demon Forge (The Well of Souls),"Dec 11, 2025 15:40",64,Dark Apprentice,1,0.9,1419800,446086,290642,https://www.hunt-analyser.com/hunt_sessions/41046
43353,Burster Spectre,"Feb 07, 2026 02:46",22,Burster Spectre,199,542.7,6844279,74566,74566,https://www.hunt-analyser.com/hunt_sessions/43353
43487,Gazer Spectres,"Feb 11, 2026 23:34",58,Gazer Spectre,550,569.0,2290995,768844,-74685,https://www.hunt-analyser.com/hunt_sessions/43487
43487,Gazer Spectres,"Feb 11, 2026 23:34",58,Thanatursus,73,75.5,2290995,768844,-74685,https://www.hunt-analyser.com/hunt_sessions/43487
43487,Gazer Spectres,"Feb 11, 2026 23:34",58,Swamp Troll,6,6.2,2290995,768844,-74685,https://www.hunt-analyser.com/hunt_sessions/43487
43629,Gazers Spectres,"Feb 15, 2026 23:04",78,Gazer Spectre,448,344.6,1863973,610687,38625,https://www.hunt-analyser.com/hunt_sessions/43629
43629,Gazers Spectres,"Feb 15, 2026 23:04",78,Thanatursus,65,50.0,1863973,610687,38625,https://www.hunt-analyser.com/hunt_sessions/43629
43629,Gazers Spectres,"Feb 15, 2026 23:04",78,Slime,1,0.8,1863973,610687,38625,https://www.hunt-analyser.com/hunt_sessions/43629
43686,Gazer Spectre,"Feb 17, 2026 15:07",26,Gazer Spectre,235,542.3,3831023,547498,547497,https://www.hunt-analyser.com/hunt_sessions/43686
43686,Gazer Spectre,"Feb 17, 2026 15:07",26,Thanatursus,19,43.8,3831023,547498,547497,https://www.hunt-analyser.com/hunt_sessions/43686
43747,Ripper Spectres,"Feb 18, 2026 22:06",127,Ripper Spectre,995,470.1,2564843,1069885,270626,https://www.hunt-analyser.com/hunt_sessions/43747
43747,Ripper Spectres,"Feb 18, 2026 22:06",127,Arachnophobica,806,380.8,2564843,1069885,270626,https://www.hunt-analyser.com/hunt_sessions/43747
43747,Ripper Spectres,"Feb 18, 2026 22:06",127,Boar,4,1.9,2564843,1069885,270626,https://www.hunt-analyser.com/hunt_sessions/43747
43747,Ripper Spectres,"Feb 18, 2026 22:06",127,Wild Warrior,1,0.5,2564843,1069885,270626,https://www.hunt-analyser.com/hunt_sessions/43747
43747,Ripper Spectres,"Feb 18, 2026 22:06",127,Wasp,1,0.5,2564843,1069885,270626,https://www.hunt-analyser.com/hunt_sessions/43747
43747,Ripper Spectres,"Feb 18, 2026 22:06",127,Tarantula,1,0.5,2564843,1069885,270626,https://www.hunt-analyser.com/hunt_sessions/43747
43747,Ripper Spectres,"Feb 18, 2026 22:06",127,Hunter,1,0.5,2564843,1069885,270626,https://www.hunt-analyser.com/hunt_sessions/43747
43825,Ripper Spectres,"Feb 19, 2026 22:30",109,Ripper Spectre,691,380.4,2087816,879241,36281,https://www.hunt-analyser.com/hunt_sessions/43825
43825,Ripper Spectres,"Feb 19, 2026 22:30",109,Arachnophobica,563,309.9,2087816,879241,36281,https://www.hunt-analyser.com/hunt_sessions/43825
43825,Ripper Spectres,"Feb 19, 2026 22:30",109,Boar,5,2.8,2087816,879241,36281,https://www.hunt-analyser.com/hunt_sessions/43825
43825,Ripper Spectres,"Feb 19, 2026 22:30",109,Wasp,1,0.6,2087816,879241,36281,https://www.hunt-analyser.com/hunt_sessions/43825
43825,Ripper Spectres,"Feb 19, 2026 22:30",109,Rabbit,1,0.6,2087816,879241,36281,https://www.hunt-analyser.com/hunt_sessions/43825
44000,Burster Spectre,"Feb 24, 2026 16:53",25,Burster Spectre,223,535.2,7231356,252838,252837,https://www.hunt-analyser.com/hunt_sessions/44000
44366,PH Gazer Spectres - No Thanatursus,"Mar 04, 2026 19:34",103,Gazer Spectre,642,374.0,2492965,466777,375314,https://www.hunt-analyser.com/hunt_sessions/44366
44751,Ripper Spectres,"Mar 11, 2026 19:35",65,Ripper Spectre,477,440.3,4910050,371275,371275,https://www.hunt-analyser.com/hunt_sessions/44751
44751,Ripper Spectres,"Mar 11, 2026 19:35",65,Arachnophobica,391,360.9,4910050,371275,371275,https://www.hunt-analyser.com/hunt_sessions/44751
44753,Ripper Spectres,"Mar 11, 2026 22:02",65,Ripper Spectre,436,402.5,4408420,465151,465151,https://www.hunt-analyser.com/hunt_sessions/44753
44753,Ripper Spectres,"Mar 11, 2026 22:02",65,Arachnophobica,345,318.5,4408420,465151,465151,https://www.hunt-analyser.com/hunt_sessions/44753
44765,Ripper Spectres,"Mar 12, 2026 06:45",52,Ripper Spectre,322,371.5,4172971,396608,396608,https://www.hunt-analyser.com/hunt_sessions/44765
44765,Ripper Spectres,"Mar 12, 2026 06:45",52,Arachnophobica,268,309.2,4172971,396608,396608,https://www.hunt-analyser.com/hunt_sessions/44765
47140,Oramond Furys,"May 11, 2026 10:58",28,Fury,289,619.3,8416847,1634044,1272561,https://www.hunt-analyser.com/hunt_sessions/47140
47140,Oramond Furys,"May 11, 2026 10:58",28,Spectre,196,420.0,8416847,1634044,1272561,https://www.hunt-analyser.com/hunt_sessions/47140
47140,Oramond Furys,"May 11, 2026 10:58",28,Nightmare,159,340.7,8416847,1634044,1272561,https://www.hunt-analyser.com/hunt_sessions/47140
48828,Burster Spectres,"Jun 17, 2026 05:36",16,Burster Spectre,211,791.2,7121250,734494,553867,https://www.hunt-analyser.com/hunt_sessions/48828
49530,Gazer Spectre,"Jun 25, 2026 00:33",60,Gazer Spectre,601,601.0,4364010,916227,661515,https://www.hunt-analyser.com/hunt_sessions/49530
49530,Gazer Spectre,"Jun 25, 2026 00:33",60,Thanatursus,59,59.0,4364010,916227,661515,https://www.hunt-analyser.com/hunt_sessions/49530
50335,Gazer Spectres,"Jul 04, 2026 05:45",30,Gazer Spectre,333,666.0,12631934,944206,781334,https://www.hunt-analyser.com/hunt_sessions/50335
